Time,Ay,Vx,Station,Cronometro,AV_Eng,AV_TC,AV_Trans
        0.066, -0.00535436952487, 54.8819847107, -8.99292850494,             0, 11442.6845703, 11442.6845703, 2240.61425781
        0.067, -0.00547811435536, 54.8805007935, -8.97768688202,             0, 11442.5917969, 11442.5917969, 2240.60083008
        0.068, -0.005603057798,  54.879032135, -8.96244621277,             0, 11442.4970703, 11442.4970703, 2240.58764648
        0.069, -0.00572919752449,  54.877571106, -8.94720554352,             0, 11442.4013672, 11442.4013672, 2240.57495117
         0.07, -0.00585653213784, 54.8761253357, -8.93196487427,             0, 11442.3046875, 11442.3046875,     2240.5625
        0.071, -0.00598506303504, 54.8746910095, -8.91672515869,             0, 11442.2070312, 11442.2070312, 2240.55004883
        0.072, -0.00611479347572, 54.8732681274, -8.90148544312,             0,  11442.109375,  11442.109375, 2240.53808594
        0.073, -0.00624380959198, 54.8718566895, -8.88624572754,             0, 11442.0097656, 11442.0097656, 2240.52612305
        0.074, -0.00636885408312, 54.8704566956, -8.87100696564,             0, 11441.9091797, 11441.9091797,  2240.5144043
        0.075, -0.00649550231174, 54.8690719604, -8.85576915741,             0, 11441.8085938, 11441.8085938, 2240.50268555
        0.076, -0.00662373518571, 54.8676948547, -8.84053039551,             0, 11441.7060547, 11441.7060547, 2240.49121094
        0.077, -0.00675355317071, 54.8663330078, -8.82529258728,             0, 11441.6035156, 11441.6035156, 2240.47973633
        0.078, -0.00688495859504,  54.864982605, -8.81005573273,             0,       11441.5,       11441.5, 2240.46826172
        0.079, -0.00701795332134, 54.8636436462, -8.79481887817,             0, 11441.3945312, 11441.3945312, 2240.45678711
         0.08, -0.0071525410749, 54.8623161316, -8.77958202362,             0, 11441.2890625, 11441.2890625, 2240.44555664
        0.081, -0.00728872651234,  54.861000061, -8.76434516907,             0, 11441.1826172, 11441.1826172, 2240.43432617
        0.082, -0.00742651382461, 54.8596954346, -8.74910926819,             0, 11441.0751953, 11441.0751953,  2240.4230957
        0.083, -0.00756590813398, 54.8584022522, -8.73387336731,             0, 11440.9667969, 11440.9667969, 2240.41162109
        0.084, -0.00770691502839, 54.8571243286, -8.7186384201,             0, 11440.8574219, 11440.8574219, 2240.40039062
        0.085, -0.00785421859473, 54.8558540344, -8.7034034729,             0, 11440.7480469, 11440.7480469, 2240.38916016
        0.086, -0.00800621975213, 54.8545951843, -8.6881685257,             0, 11440.6367188, 11440.6367188, 2240.37792969
        0.087, -0.00815965794027,  54.853351593, -8.67293357849,             0, 11440.5244141, 11440.5244141, 2240.36669922
        0.088, -0.00831452384591, 54.8521156311, -8.65769958496,             0, 11440.4121094, 11440.4121094, 2240.35522461
        0.089, -0.00847081001848,  54.850894928, -8.64246559143,             0, 11440.2988281, 11440.2988281, 2240.34399414
         0.09, -0.00862764380872, 54.8496818542, -8.6272315979,             0, 11440.1835938, 11440.1835938, 2240.33276367
        0.091, -0.00878024473786, 54.8484802246, -8.61199855804,             0, 11440.0683594, 11440.0683594, 2240.32128906
        0.092, -0.00893448386341, 54.8472900391, -8.59676551819,             0, 11439.9521484, 11439.9521484, 2240.31005859
        0.093, -0.00909035280347, 54.8461112976, -8.58153247833,             0, 11439.8349609, 11439.8349609, 2240.29882812
        0.094, -0.009247854352, 54.8449440002, -8.56630039215,             0, 11439.7167969, 11439.7167969, 2240.28735352
        0.095, -0.00940699223429,  54.843788147, -8.55106830597,             0, 11439.5986328, 11439.5986328, 2240.27612305
        0.096, -0.00956776924431, 54.8426437378, -8.53583621979,             0, 11439.4785156, 11439.4785156, 2240.26489258
        0.097, -0.00973026361316,  54.841506958, -8.52060508728,             0, 11439.3583984, 11439.3583984, 2240.25366211
        0.098, -0.00989712495357, 54.8403816223, -8.5053730011,             0, 11439.2373047, 11439.2373047,  2240.2421875
        0.099, -0.0100689427927, 54.8392677307, -8.49014186859,             0, 11439.1152344, 11439.1152344, 2240.23095703
          0.1, -0.0102455308661, 54.8381652832, -8.47491168976,             0, 11438.9921875, 11438.9921875,  2240.2199707
        0.101, -0.0104267597198, 54.8370704651, -8.45968055725,             0, 11438.8681641, 11438.8681641, 2240.20874023
        0.102, -0.0106124999002, 54.8359870911, -8.44445037842,             0, 11438.7431641, 11438.7431641, 2240.19750977
        0.103, -0.0108026200905, 54.8349151611, -8.42922019958,             0, 11438.6181641, 11438.6181641, 2240.18652344
        0.104, -0.0109969964251, 54.8338508606, -8.41399097443,             0, 11438.4921875, 11438.4921875, 2240.17553711
        0.105, -0.0111955050379, 54.8327980042, -8.39876079559,             0, 11438.3652344, 11438.3652344, 2240.16455078
        0.106, -0.0113980257884, 54.8317527771, -8.38353157043,             0, 11438.2373047, 11438.2373047, 2240.15356445
        0.107, -0.0116044459864, 54.8307189941, -8.36830234528,             0, 11438.1083984, 11438.1083984, 2240.14257812
        0.108, -0.0118146538734, 54.8296966553, -8.35307407379,             0, 11437.9794922, 11437.9794922, 2240.13183594
        0.109, -0.0120285442099, 54.8286781311, -8.33784580231,             0, 11437.8496094, 11437.8496094, 2240.12109375
         0.11, -0.0122460182756, 54.8276748657, -8.32261657715,             0,   11437.71875,   11437.71875, 2240.11035156
        0.111, -0.0124669782817, 54.8266792297, -8.30738925934,             0, 11437.5869141, 11437.5869141, 2240.09960938
        0.112, -0.0126913357526, 54.8256912231, -8.29216098785,             0, 11437.4541016, 11437.4541016, 2240.08911133
        0.113, -0.0129190040752, 54.8247108459, -8.27693367004,             0, 11437.3212891, 11437.3212891, 2240.07861328
        0.114, -0.0131499040872, 54.8237419128, -8.26170635223,             0,    11437.1875,    11437.1875, 2240.06811523
        0.115, -0.01338395942, 54.8227806091, -8.24647903442,             0, 11437.0537109, 11437.0537109, 2240.05786133
        0.116, -0.0136211011559, 54.8218307495, -8.23125171661,             0, 11436.9179688, 11436.9179688, 2240.04736328
        0.117, -0.0138612622395, 54.8208885193, -8.21602535248,             0, 11436.7822266, 11436.7822266, 2240.03710938
        0.118, -0.0141043849289, 54.8199539185, -8.20079898834,             0, 11436.6455078, 11436.6455078, 2240.02685547
        0.119, -0.0143504114822,  54.819026947, -8.18557262421,             0, 11436.5087891, 11436.5087891, 2240.01660156
         0.12, -0.0145992888138, 54.8181114197, -8.17034626007,             0, 11436.3710938, 11436.3710938,  2240.0065918
        0.121, -0.014850971289,  54.817199707, -8.15512084961,             0, 11436.2324219, 11436.2324219, 2239.99658203
        0.122, -0.0151054207236, 54.8162994385, -8.13989448547,             0, 11436.0927734, 11436.0927734, 2239.98632812
        0.123, -0.0153626175597, 54.8154067993, -8.12466907501,             0,  11435.953125,  11435.953125, 2239.97631836
        0.124, -0.0156225021929, 54.8145217896, -8.10944461823,             0,    11435.8125,    11435.8125, 2239.96655273
        0.125, -0.0158850420266, 54.8136444092, -8.09421920776,             0,  11435.671875,  11435.671875, 2239.95654297
        0.126, -0.0161502081901, 54.8127746582, -8.07899475098,             0, 11435.5302734, 11435.5302734, 2239.94677734
        0.127, -0.0164179820567, 54.8119163513, -8.06377029419,             0, 11435.3876953, 11435.3876953, 2239.93676758
        0.128, -0.0166883412749, 54.8110618591, -8.0485458374,             0, 11435.2451172, 11435.2451172, 2239.92700195
        0.129, -0.0169612690806, 54.8102149963, -8.03332138062,             0, 11435.1015625, 11435.1015625, 2239.91723633
         0.13, -0.0172367505729, 54.8093757629, -8.01809692383,             0, 11434.9580078, 11434.9580078,  2239.9074707
        0.131, -0.0175147783011, 54.8085441589, -8.00287342072,             0, 11434.8134766, 11434.8134766, 2239.89770508
        0.132, -0.0177953410894, 54.8077201843, -7.9876499176,             0, 11434.6689453, 11434.6689453, 2239.88793945
        0.133, -0.0180784352124, 54.8069038391, -7.97242641449,             0, 11434.5234375, 11434.5234375, 2239.87817383
        0.134, -0.0183640569448, 54.8060951233, -7.95720338821,             0, 11434.3769531, 11434.3769531,  2239.8684082
        0.135, -0.0186522044241, 54.8052940369, -7.94198036194,             0, 11434.2304688, 11434.2304688, 2239.85864258
        0.136, -0.0189428813756, 54.8044967651, -7.9267578125,             0, 11434.0830078, 11434.0830078, 2239.84863281
        0.137, -0.0192360877991, 54.8037109375, -7.91153478622,             0, 11433.9355469, 11433.9355469, 2239.83886719
        0.138, -0.0195318311453, 54.8029289246, -7.89631271362,             0, 11433.7880859, 11433.7880859, 2239.82910156
        0.139, -0.0198301151395,  54.802154541, -7.88109016418,             0, 11433.6386719, 11433.6386719,  2239.8190918
         0.14, -0.0201309490949, 54.8013839722, -7.86586809158,             0, 11433.4902344, 11433.4902344, 2239.80908203
        0.141, -0.0204343423247, 54.8006248474, -7.85064649582,             0, 11433.3408203, 11433.3408203, 2239.79907227
        0.142, -0.0207403041422, 54.7998695374, -7.83542442322,             0, 11433.1904297, 11433.1904297,  2239.7890625
        0.143, -0.0210513416678, 54.7991218567, -7.82020330429,             0, 11433.0400391, 11433.0400391, 2239.77905273
        0.144, -0.0213691927493, 54.7983779907, -7.80498170853,             0, 11432.8896484, 11432.8896484, 2239.76904297
        0.145, -0.0216895118356, 54.7976417542, -7.7897605896,             0, 11432.7382812, 11432.7382812, 2239.75878906
        0.146, -0.0220123268664,  54.796913147, -7.77453947067,             0, 11432.5869141, 11432.5869141, 2239.74853516
        0.147, -0.0223376490176, 54.7961883545, -7.75931882858,             0, 11432.4345703, 11432.4345703, 2239.73828125
        0.148, -0.0226654931903, 54.7954711914, -7.74409818649,             0, 11432.2822266, 11432.2822266, 2239.72802734
        0.149, -0.0229958724231, 54.7947616577, -7.7288775444,             0, 11432.1289062, 11432.1289062,  2239.7175293
         0.15, -0.0233287997544, 54.7940559387, -7.71365737915,             0, 11431.9765625, 11431.9765625, 2239.70703125
        0.151, -0.0236642863601, 54.7933578491, -7.6984372139,             0, 11431.8222656, 11431.8222656,  2239.6965332
        0.152, -0.0240024011582, 54.7926635742, -7.68321752548,             0, 11431.6689453, 11431.6689453, 2239.68603516
        0.153, -0.0243475642055,  54.791973114, -7.66799736023,             0, 11431.5146484, 11431.5146484, 2239.67529297
        0.154, -0.0246951729059, 54.7912940979, -7.65277767181,             0,  11431.359375,  11431.359375, 2239.66455078
        0.155, -0.0250450056046, 54.7906150818, -7.63755846024,             0, 11431.2050781, 11431.2050781, 2239.65380859
        0.156, -0.0253931488842, 54.7899436951, -7.62233924866,             0, 11431.0498047, 11431.0498047, 2239.64282227
        0.157, -0.0257439333946,  54.789276123, -7.60712003708,             0, 11430.8945312, 11430.8945312, 2239.63183594
        0.158, -0.0260973479599, 54.7886161804, -7.5919008255,             0, 11430.7382812, 11430.7382812, 2239.62084961
        0.159, -0.0264533963054, 54.7879600525, -7.57668209076,             0, 11430.5820312, 11430.5820312, 2239.60961914
         0.16, -0.0268120802939,  54.787311554, -7.56146383286,             0, 11430.4257812, 11430.4257812, 2239.59838867
        0.161, -0.0271734036505, 54.7866668701, -7.54624509811,             0, 11430.2685547, 11430.2685547,  2239.5871582
        0.162, -0.0275373663753,  54.786026001, -7.53102684021,             0, 11430.1113281, 11430.1113281, 2239.57568359
        0.163, -0.0279039740562, 54.7853889465, -7.51580858231,             0, 11429.9541016, 11429.9541016, 2239.56420898
        0.164, -0.0282732285559, 54.7847595215, -7.50059080124,             0,  11429.796875,  11429.796875, 2239.55273438
        0.165, -0.0286451335996, 54.7841339111, -7.48537302017,             0, 11429.6396484, 11429.6396484, 2239.54101562
        0.166, -0.0290196929127, 54.7835121155, -7.47015523911,             0, 11429.4814453, 11429.4814453, 2239.52929688
        0.167, -0.0293969027698, 54.7828941345, -7.45493745804,             0, 11429.3232422, 11429.3232422, 2239.51757812
        0.168, -0.0297777205706,  54.782283783, -7.43972015381,             0, 11429.1640625, 11429.1640625, 2239.50561523
        0.169, -0.0301651135087, 54.7816772461, -7.42450284958,             0, 11429.0058594, 11429.0058594, 2239.49365234
         0.17, -0.0305588562042, 54.7810745239, -7.40928602219,             0, 11428.8466797, 11428.8466797, 2239.48168945
        0.171, -0.0309587940574, 54.7804756165, -7.39406871796,             0,    11428.6875,    11428.6875, 2239.46948242
        0.172, -0.0313647761941, 54.7798805237, -7.3788523674,             0, 11428.5283203, 11428.5283203, 2239.45727539
        0.173, -0.0317766554654, 54.7792892456, -7.36363554001,             0, 11428.3691406, 11428.3691406, 2239.44506836
        0.174, -0.0321942828596, 54.7787017822, -7.34841918945,             0, 11428.2099609, 11428.2099609, 2239.43261719
        0.175, -0.0326175093651, 54.7781181335, -7.3332028389,             0, 11428.0498047, 11428.0498047, 2239.41992188
        0.176, -0.0330462008715, 54.7775421143, -7.31798648834,             0, 11427.8896484, 11427.8896484,  2239.4074707
        0.177, -0.033480219543,  54.776966095, -7.30277061462,             0, 11427.7304688, 11427.7304688, 2239.39477539
        0.178, -0.0339194349945, 54.7763938904, -7.28755474091,             0, 11427.5703125, 11427.5703125, 2239.38208008
        0.179, -0.0343637242913, 54.7758255005, -7.27233886719,             0, 11427.4091797, 11427.4091797, 2239.36914062
         0.18, -0.0348129682243,   54.77526474, -7.25712347031,             0, 11427.2490234, 11427.2490234, 2239.35620117
        0.181, -0.0352670103312, 54.7747039795, -7.24190807343,             0, 11427.0888672, 11427.0888672, 2239.34326172
        0.182, -0.0357256308198, 54.7741470337, -7.22669267654,             0, 11426.9277344, 11426.9277344, 2239.33007812
        0.183, -0.0361887700856, 54.7735939026, -7.21147727966,             0, 11426.7675781, 11426.7675781, 2239.31689453
        0.184, -0.0366563722491, 54.7730445862, -7.19626235962,             0, 11426.6064453, 11426.6064453,  2239.3034668
        0.185, -0.0371283777058, 54.7724952698, -7.18104743958,             0, 11426.4453125, 11426.4453125, 2239.29003906
        0.186, -0.0376047305763, 54.7719535828, -7.16583299637,             0, 11426.2841797, 11426.2841797, 2239.27636719
        0.187, -0.0380853973329, 54.7714118958, -7.15061807632,             0, 11426.1230469, 11426.1230469, 2239.26269531
        0.188, -0.0385703332722, 54.7708740234, -7.13540363312,             0, 11425.9619141, 11425.9619141, 2239.24902344
        0.189, -0.0390595197678, 54.7703399658, -7.12018966675,             0, 11425.8007812, 11425.8007812, 2239.23510742
         0.19, -0.0395529344678, 54.7698097229, -7.10497522354,             0, 11425.6396484, 11425.6396484, 2239.22094727
        0.191, -0.0400601178408, 54.7692832947, -7.08976125717,             0, 11425.4785156, 11425.4785156, 2239.20703125
        0.192, -0.040572475642, 54.7687568665, -7.0745472908,             0, 11425.3173828, 11425.3173828, 2239.19262695
        0.193, -0.0410887561738, 54.7682342529, -7.05933380127,             0,   11425.15625,   11425.15625,  2239.1784668
        0.194, -0.0416089817882, 54.7677116394, -7.0441198349,             0, 11424.9951172, 11424.9951172,  2239.1640625
        0.195, -0.0421331636608, 54.7671966553, -7.02890634537,             0, 11424.8339844, 11424.8339844, 2239.14941406
        0.196, -0.0426613353193, 54.7666816711, -7.01369333267,             0,  11424.671875,  11424.671875, 2239.13500977
        0.197, -0.0431935191154, 54.7661705017, -6.99847984314,             0, 11424.5107422, 11424.5107422, 2239.12011719
        0.198, -0.0437297485769, 54.7656593323, -6.98326683044,             0, 11424.3496094, 11424.3496094, 2239.10546875
        0.199, -0.0442700609565, 54.7651519775, -6.96805429459,             0, 11424.1884766, 11424.1884766, 2239.09057617
          0.2, -0.0448144972324, 54.7646446228, -6.95284128189,             0, 11424.0273438, 11424.0273438, 2239.07568359
        0.201, -0.0453630909324, 54.7641410828, -6.93762874603,             0, 11423.8662109, 11423.8662109, 2239.06054688
        0.202, -0.045915890485, 54.7636413574, -6.92241621017,             0, 11423.7050781, 11423.7050781, 2239.04541016
        0.203, -0.0464729368687, 54.7631416321, -6.90720367432,             0, 11423.5439453, 11423.5439453, 2239.03027344
        0.204, -0.047034278512, 54.7626457214, -6.8919916153,             0, 11423.3828125, 11423.3828125, 2239.01489258
        0.205, -0.0475999563932, 54.7621498108, -6.87677955627,             0, 11423.2216797, 11423.2216797, 2238.99951172
        0.206, -0.0481700189412, 54.7616577148, -6.86156749725,             0, 11423.0605469, 11423.0605469, 2238.98388672
        0.207, -0.0487445108593, 54.7611656189, -6.84635591507,             0, 11422.9003906, 11422.9003906, 2238.96826172
        0.208, -0.049323476851, 54.7606773376, -6.83114385605,             0, 11422.7392578, 11422.7392578, 2238.95263672
        0.209, -0.0499069653451, 54.7601890564, -6.8159327507,             0,  11422.578125,  11422.578125, 2238.93676758
         0.21, -0.0504950135946, 54.7597045898, -6.80072116852,             0, 11422.4179688, 11422.4179688, 2238.92089844
        0.211, -0.0510876700282, 54.7592201233, -6.78551006317,             0, 11422.2578125, 11422.2578125,  2238.9050293
        0.212, -0.0516849718988, 54.7587394714, -6.77029895782,             0, 11422.0976562, 11422.0976562, 2238.88891602
        0.213, -0.0522869601846, 54.7582588196, -6.75508785248,             0, 11421.9365234, 11421.9365234, 2238.87280273
        0.214, -0.0528936721385, 54.7577781677, -6.73987674713,             0, 11421.7773438, 11421.7773438, 2238.85644531
        0.215, -0.0535051301122, 54.7573013306, -6.72466611862,             0, 11421.6171875, 11421.6171875, 2238.84008789
        0.216, -0.0541212968528, 54.7568244934, -6.70945549011,             0, 11421.4570312, 11421.4570312, 2238.82373047
        0.217, -0.0547422878444, 54.7563476562, -6.6942448616,             0,  11421.296875,  11421.296875, 2238.80712891
        0.218, -0.0553681328893, 54.7558746338, -6.67903470993,             0, 11421.1376953, 11421.1376953, 2238.79052734
        0.219, -0.0559988468885, 54.7554016113, -6.66382455826,             0, 11420.9785156, 11420.9785156, 2238.77392578
         0.22, -0.0566344596446, 54.7549285889, -6.64861440659,             0, 11420.8193359, 11420.8193359, 2238.75708008
        0.221, -0.0572749935091, 54.7544593811, -6.63340473175,             0, 11420.6601562, 11420.6601562, 2238.74023438
        0.222, -0.0579204596579, 54.7539901733, -6.61819458008,             0, 11420.5009766, 11420.5009766, 2238.72314453
        0.223, -0.0585708729923, 54.7535209656, -6.60298490524,             0, 11420.3427734, 11420.3427734, 2238.70605469
        0.224, -0.059226244688, 54.7530517578, -6.58777570724,             0, 11420.1835938, 11420.1835938, 2238.68896484
        0.225, -0.059886585921, 54.7525863647, -6.57256603241,             0, 11420.0253906, 11420.0253906,   2238.671875
        0.226, -0.0605516955256, 54.7521209717, -6.55735683441,             0, 11419.8671875, 11419.8671875, 2238.65454102
        0.227, -0.0612155646086, 54.7516555786, -6.54214811325,             0, 11419.7099609, 11419.7099609, 2238.63696289
        0.228, -0.0618954226375, 54.7511901855, -6.52693891525,             0, 11419.5517578, 11419.5517578, 2238.61962891
        0.229, -0.0625800415874, 54.7507286072, -6.51173019409,             0, 11419.3945312, 11419.3945312, 2238.60180664
         0.23, -0.0632694661617, 54.7502632141, -6.49652147293,             0, 11419.2373047, 11419.2373047, 2238.58422852
        0.231, -0.0639636665583, 54.7498016357, -6.48131275177,             0, 11419.0800781, 11419.0800781, 2238.56640625
        0.232, -0.0646626502275, 54.7493400574, -6.46610450745,             0, 11418.9228516, 11418.9228516, 2238.54858398
        0.233, -0.0653664022684, 54.7488822937, -6.45089626312,             0, 11418.7666016, 11418.7666016, 2238.53076172
        0.234, -0.0660749077797, 54.7484207153, -6.4356880188,             0,  11418.609375,  11418.609375, 2238.51269531
        0.235, -0.0667881518602,  54.747959137, -6.42047977448,             0, 11418.4541016, 11418.4541016, 2238.49462891
        0.236, -0.0675061196089, 54.7475013733, -6.40527200699,             0, 11418.2978516, 11418.2978516, 2238.47631836
        0.237, -0.0682287886739, 54.7470436096, -6.3900642395,             0, 11418.1416016, 11418.1416016, 2238.45800781
        0.238, -0.0689563900232, 54.7465820312, -6.37485647202,             0, 11417.9863281, 11417.9863281, 2238.43969727
        0.239, -0.0696922317147, 54.7461242676, -6.35964918137,             0, 11417.8310547, 11417.8310547, 2238.42138672
         0.24, -0.0704367160797, 54.7456665039, -6.34444189072,             0, 11417.6767578, 11417.6767578, 2238.40283203
        0.241, -0.0711896941066, 54.7452087402, -6.32923460007,             0, 11417.5214844, 11417.5214844,  2238.3840332
        0.242, -0.0719520896673, 54.7447509766, -6.31402730942,             0, 11417.3671875, 11417.3671875, 2238.36547852
        0.243, -0.0727278739214, 54.7442932129, -6.29882049561,             0, 11417.2138672, 11417.2138672, 2238.34667969
        0.244, -0.0735114812851, 54.7438392639, -6.28361368179,             0, 11417.0595703, 11417.0595703, 2238.32788086
        0.245, -0.0743027180433, 54.7433815002, -6.26840686798,             0,   11416.90625,   11416.90625, 2238.30883789
        0.246, -0.0751014202833, 54.7429237366, -6.25320053101,             0, 11416.7529297, 11416.7529297, 2238.28979492
        0.247, -0.0759074091911, 54.7424659729, -6.23799419403,             0, 11416.5996094, 11416.5996094, 2238.27075195
        0.248, -0.0767204985023, 54.7420082092, -6.22278785706,             0, 11416.4472656, 11416.4472656, 2238.25146484
        0.249, -0.0775405466557, 54.7415504456, -6.20758199692,             0, 11416.2949219, 11416.2949219, 2238.23242188
         0.25, -0.0783673897386, 54.7410964966, -6.19237565994,             0, 11416.1435547, 11416.1435547, 2238.21289062
        0.251, -0.0792008787394, 54.7406387329, -6.1771697998,             0, 11415.9912109, 11415.9912109, 2238.19360352
        0.252, -0.0800356417894, 54.7401809692, -6.1619644165,             0, 11415.8398438, 11415.8398438, 2238.17407227
        0.253, -0.0808756053448, 54.7397232056, -6.14675855637,             0, 11415.6884766, 11415.6884766, 2238.15454102
        0.254, -0.0817219242454, 54.7392654419, -6.13155317307,             0, 11415.5380859, 11415.5380859, 2238.13500977
        0.255, -0.0825744867325, 54.7388076782, -6.1163482666,             0, 11415.3876953, 11415.3876953, 2238.11523438
        0.256, -0.0834331810474, 54.7383499146, -6.1011428833,             0, 11415.2373047, 11415.2373047, 2238.09545898
        0.257, -0.0842979252338, 54.7378883362, -6.08593797684,             0, 11415.0878906, 11415.0878906, 2238.07568359
        0.258, -0.0851686298847, 54.7374305725, -6.07073307037,             0, 11414.9384766, 11414.9384766, 2238.05566406
        0.259, -0.0860452204943, 54.7369728088, -6.05552816391,             0, 11414.7890625, 11414.7890625, 2238.03588867
         0.26, -0.0869276300073, 54.7365112305, -6.04032373428,             0,  11414.640625,  11414.640625, 2238.01586914
        0.261, -0.0878231078386, 54.7360534668, -6.02511930466,             0, 11414.4921875, 11414.4921875, 2237.99560547
        0.262, -0.0887299329042, 54.7355918884, -6.00991535187,             0, 11414.3447266, 11414.3447266,  2237.9753418
        0.263, -0.0896420255303, 54.7351303101, -5.99471092224,             0, 11414.1962891, 11414.1962891, 2237.95532227
        0.264, -0.0905593410134, 54.7346687317, -5.97950696945,             0, 11414.0488281, 11414.0488281, 2237.93481445
        0.265, -0.0914818719029, 54.7342071533, -5.96430301666,             0, 11413.9023438, 11413.9023438, 2237.91455078
        0.266, -0.0924095734954,  54.733745575, -5.94909954071,             0, 11413.7558594, 11413.7558594, 2237.89404297
        0.267, -0.0933424383402, 54.7332801819, -5.93389606476,             0,  11413.609375,  11413.609375, 2237.87353516
        0.268, -0.0942803472281, 54.7328186035, -5.91869258881,             0, 11413.4638672, 11413.4638672, 2237.85302734
        0.269, -0.0952233970165, 54.7323532104, -5.90348911285,             0, 11413.3183594, 11413.3183594, 2237.83251953
         0.27, -0.096171580255, 54.7318878174, -5.88828611374,             0, 11413.1728516, 11413.1728516, 2237.81176758
        0.271, -0.0971220880747, 54.7314224243, -5.87308311462,             0, 11413.0283203, 11413.0283203, 2237.79101562
        0.272, -0.0980697125196, 54.7309532166, -5.85788059235,             0, 11412.8837891, 11412.8837891, 2237.77026367
        0.273, -0.0990227758884, 54.7304878235, -5.84267759323,             0, 11412.7392578, 11412.7392578, 2237.74926758
        0.274, -0.0999812781811, 54.7300186157, -5.82747507095,             0, 11412.5957031, 11412.5957031, 2237.72851562
        0.275, -0.100945234299,  54.729549408, -5.81227302551,             0,  11412.453125,  11412.453125, 2237.70751953
        0.276, -0.101914651692, 54.7290802002, -5.79707050323,             0, 11412.3095703, 11412.3095703, 2237.68652344
        0.277, -0.102889552712, 54.7286109924, -5.78186845779,             0, 11412.1669922, 11412.1669922,  2237.6652832
        0.278, -0.103869952261, 54.7281417847, -5.76666641235,             0, 11412.0253906, 11412.0253906, 2237.64428711
        0.279, -0.104855880141, 54.7276687622, -5.75146484375,             0, 11411.8837891, 11411.8837891, 2237.62304688
         0.28, -0.105847351253, 54.7271957397, -5.73626327515,             0, 11411.7421875, 11411.7421875, 2237.60180664
        0.281, -0.106844395399, 54.7267227173, -5.72106170654,             0, 11411.6015625, 11411.6015625, 2237.58056641
        0.282, -0.107847034931, 54.7262458801, -5.70586061478,             0, 11411.4609375, 11411.4609375, 2237.55932617
        0.283, -0.108855299652, 54.7257728577, -5.69065904617,             0, 11411.3212891, 11411.3212891,  2237.5378418
        0.284, -0.109869226813, 54.7252960205, -5.67545843124,             0, 11411.1816406, 11411.1816406, 2237.51635742
        0.285, -0.110888831317, 54.7248191833, -5.66025733948,             0, 11411.0419922, 11411.0419922, 2237.49487305
        0.286, -0.111914150417, 54.7243385315, -5.64505672455,             0, 11410.9033203, 11410.9033203, 2237.47338867
        0.287, -0.112945206463, 54.7238616943, -5.62985610962,             0, 11410.7646484, 11410.7646484,  2237.4519043
        0.288, -0.113982029259, 54.7233810425, -5.61465597153,             0, 11410.6269531, 11410.6269531, 2237.43017578
        0.289, -0.115024656057, 54.7229003906, -5.5994553566,             0, 11410.4892578, 11410.4892578, 2237.40869141
         0.29, -0.116073094308, 54.7224159241, -5.58425569534,             0, 11410.3515625, 11410.3515625, 2237.38696289
        0.291, -0.117136538029, 54.7219314575, -5.56905555725,             0, 11410.2148438, 11410.2148438, 2237.36523438
        0.292, -0.118210479617,  54.721446991,  -5.553855896,             0,  11410.078125,  11410.078125, 2237.34350586
        0.293, -0.119289889932, 54.7209625244, -5.53865623474,             0, 11409.9423828, 11409.9423828, 2237.32177734
        0.294, -0.120374791324, 54.7204780579, -5.52345705032,             0, 11409.8066406, 11409.8066406, 2237.29980469
        0.295, -0.121473111212, 54.7199897766, -5.50825738907,             0,  11409.671875,  11409.671875, 2237.27783203
        0.296, -0.122578643262, 54.7195014954, -5.49305868149,             0, 11409.5371094, 11409.5371094, 2237.25610352
        0.297, -0.123689554632, 54.7190093994, -5.47785949707,             0, 11409.4033203, 11409.4033203, 2237.23413086
        0.298, -0.12480584532, 54.7185173035, -5.46266078949,             0, 11409.2695312, 11409.2695312,  2237.2121582
        0.299, -0.125927507877, 54.7180252075, -5.44746208191,             0, 11409.1357422, 11409.1357422, 2237.18994141
          0.3, -0.127050623298, 54.7175331116, -5.43226385117,             0, 11409.0029297, 11409.0029297, 2237.16796875
        0.301, -0.128173038363, 54.7170372009, -5.41706562042,             0, 11408.8701172, 11408.8701172, 2237.14599609
        0.302, -0.129301026464,  54.716545105, -5.40186738968,             0, 11408.7382812, 11408.7382812,  2237.1237793
        0.303, -0.130434587598, 54.7160453796, -5.38666915894,             0, 11408.6064453, 11408.6064453,  2237.1015625
        0.304, -0.131567403674,  54.715549469, -5.37147140503,             0, 11408.4746094, 11408.4746094,  2237.0793457
        0.305, -0.132699236274, 54.7150497437, -5.35627412796,             0,   11408.34375,   11408.34375, 2237.05712891
        0.306, -0.133836999536, 54.7145500183, -5.34107637405,             0, 11408.2138672, 11408.2138672, 2237.03491211
        0.307, -0.13498069346, 54.7140464783, -5.32587909698,             0, 11408.0839844, 11408.0839844, 2237.01269531
        0.308, -0.136130318046, 54.7135467529, -5.31068229675,             0, 11407.9541016, 11407.9541016, 2236.99047852
        0.309, -0.13728825748, 54.7130432129, -5.29548501968,             0, 11407.8251953, 11407.8251953, 2236.96801758
         0.31, -0.138455867767, 54.7125358582, -5.28028869629,             0, 11407.6962891, 11407.6962891, 2236.94580078
        0.311, -0.139633178711, 54.7120285034, -5.26509189606,             0, 11407.5673828, 11407.5673828, 2236.92333984
        0.312, -0.140820071101, 54.7115211487, -5.24989557266,             0, 11407.4404297, 11407.4404297, 2236.90112305
