TIME,RPM,TPS,Marcha,Distância,Velocidade_de_referência
217.700,5499,76.9,0,1867.78,38.7
217.740,5715,83.5,0,1868.21,38.9
217.780,5516,86.5,0,1868.65,39.4
217.820,5070,87.5,0,1869.09,39.6
217.860,5145,87.7,0,1869.53,39.9
217.900,5641,87.6,0,1869.98,40.1
217.940,5442,87.6,0,1870.43,40.7
217.980,5350,86.9,0,1870.88,40.7
218.020,5567,86.8,0,1871.34,41.2
218.060,5688,86.8,0,1871.81,42.0
218.100,5859,86.8,0,1872.28,42.2
218.140,5891,86.7,0,1872.76,43.0
218.180,5941,86.8,0,1873.26,44.1
218.220,6153,86.9,0,1873.75,44.7
218.260,6209,86.9,0,1874.26,45.2
218.300,6338,87.1,0,1874.77,46.3
218.340,6391,87.1,0,1875.30,46.7
218.380,6508,86.3,0,1875.83,47.7
218.420,6641,70.1,0,1876.37,48.6
218.460,6706,36.7,0,1876.91,48.8
218.500,6579,14.2,0,1877.46,49.4
218.540,6683,7.9,0,1878.02,50.4
218.580,6665,7.7,0,1878.58,50.1
218.620,6627,8.6,0,1879.14,50.7
218.660,6641,12.4,0,1879.71,51.2
218.700,6655,20.0,0,1880.27,50.5
218.740,6865,32.1,0,1880.83,50.6
218.780,7165,48.3,0,1881.40,50.9
218.820,7197,59.5,0,1881.96,50.5
218.860,7171,66.5,0,1882.53,51.1
218.900,7216,72.9,0,1883.10,51.8
218.940,7336,75.0,0,1883.67,51.5
218.980,7641,75.4,0,1884.26,52.2
219.020,7711,75.2,0,1884.85,53.3
219.060,7637,71.7,0,1885.44,53.1
219.100,7612,57.1,0,1886.04,53.8
219.140,7730,52.1,0,1886.64,54.1
219.180,7992,56.0,0,1887.25,54.4
219.220,8087,62.0,0,1887.87,55.8
219.260,8019,64.3,0,1888.49,55.8
219.300,8022,65.9,0,1889.12,56.0
219.340,8167,69.0,0,1889.75,57.0
219.380,8328,69.9,0,1890.38,56.9
219.420,8259,63.1,0,1891.03,57.7
219.460,8102,47.0,0,1891.67,58.1
219.500,7924,36.7,0,1892.33,58.3
219.540,7963,35.4,0,1892.99,60.1
219.580,8079,36.0,0,1893.66,59.3
219.620,8132,36.8,0,1894.33,60.5
219.660,8138,37.8,0,1895.01,60.8
219.700,8180,39.7,0,1895.68,60.9
219.740,8267,41.7,0,1896.36,61.3
219.780,8300,42.3,0,1897.04,61.1
219.820,8348,44.3,0,1897.73,61.8
219.860,8417,46.2,0,1898.42,62.4
219.900,8459,47.2,0,1899.12,62.3
219.940,8502,49.9,0,1899.82,63.4
219.980,8607,57.5,0,1900.52,63.0
220.020,8689,65.5,0,1901.23,63.6
220.060,8818,70.1,0,1901.94,63.6
220.100,8890,75.2,0,1902.66,64.4
220.140,8863,78.1,0,1903.39,65.7
220.180,9118,83.8,0,1904.11,65.2
220.220,9155,88.3,0,1904.85,66.8
220.260,9288,92.3,0,1905.60,66.6
220.300,9206,93.5,0,1906.35,67.9
220.340,9286,92.4,0,1907.11,67.9
220.380,9352,74.8,0,1907.87,68.9
220.420,9358,35.6,0,1908.63,68.1
220.460,9237,10.3,0,1909.40,68.6
220.500,9173,1.5,0,1910.16,69.0
220.540,8966,0.9,0,1910.92,68.3
220.580,8836,0.8,0,1911.67,67.8
220.620,8566,0.8,0,1912.40,66.2
220.660,8196,0.9,0,1913.14,66.5
220.700,7804,1.2,0,1913.86,65.4
220.740,7631,4.1,0,1914.58,65.1
220.780,7893,12.6,0,1915.29,63.8
220.820,8116,23.2,0,1915.99,62.8
220.860,8425,34.9,0,1916.67,62.4
220.900,8775,40.5,0,1917.35,61.2
220.940,9298,42.8,0,1918.04,61.9
220.980,8925,43.0,0,1918.73,61.7
221.020,8514,25.7,0,1919.43,62.4
221.060,8285,2.2,0,1920.12,62.6
221.100,8284,0.5,0,1920.81,62.2
221.140,8135,0.6,0,1921.52,63.3
221.180,7981,1.0,0,1922.22,63.2
221.220,7666,1.1,0,1922.92,62.9
221.260,7342,0.8,0,1923.60,61.7
221.300,7341,0.5,0,1924.28,60.7
221.340,7201,0.4,0,1924.95,60.8
221.380,7053,0.6,0,1925.61,59.7
221.420,7243,1.9,0,1926.27,59.1
221.460,7308,9.9,0,1926.90,57.7
221.500,7175,20.2,0,1927.54,56.9
221.540,7296,24.9,0,1928.17,57.2
221.580,7413,25.9,0,1928.79,55.6
221.620,7557,26.0,0,1929.40,55.3
221.660,7746,26.3,0,1930.02,55.7
221.700,8022,26.1,0,1930.64,55.8
221.740,7974,21.0,0,1931.25,54.8
221.780,7069,11.4,0,1931.87,56.1
221.820,7150,9.8,0,1932.49,55.2
221.860,7235,9.7,0,1933.10,55.4
221.900,7281,9.9,0,1933.72,55.5
221.940,7267,10.1,0,1934.33,55.3
221.980,7206,10.3,0,1934.95,55.9
222.020,7151,10.9,0,1935.55,54.3
222.060,7133,12.3,0,1936.15,53.7
222.100,7090,14.6,0,1936.74,53.4
222.140,6995,18.5,0,1937.32,52.4
222.180,6977,22.4,0,1937.91,52.7
222.220,7068,25.1,0,1938.47,51.5
222.260,7040,26.2,0,1939.02,49.5
222.300,7097,28.6,0,1939.58,50.0
222.340,7177,34.0,0,1940.14,50.5
222.380,7254,36.9,0,1940.71,51.0
222.420,7225,36.9,0,1941.29,51.7
222.460,7113,25.9,0,1941.85,51.0
222.500,6952,2.6,0,1942.39,49.3
222.540,6808,0.6,0,1942.94,49.0
222.580,6702,0.8,0,1943.48,48.7
222.620,6592,1.0,0,1944.02,48.5
222.660,6369,1.1,0,1944.56,49.0
222.700,6177,1.0,0,1945.10,49.1
222.740,5968,1.0,0,1945.63,47.8
222.780,5605,1.0,0,1946.16,47.2
222.820,5378,1.0,0,1946.68,47.2
222.860,5643,1.1,0,1947.18,45.3
222.900,5520,1.2,0,1947.67,44.5
222.940,5277,3.4,0,1948.17,44.9
222.980,5384,9.6,0,1948.66,44.3
223.020,5316,11.4,0,1949.14,43.1
223.060,5181,11.6,0,1949.62,43.2
223.100,5127,12.8,0,1950.09,43.1
223.140,5128,15.9,0,1950.55,41.6
223.180,5249,21.2,0,1951.00,40.5
223.220,5496,27.3,0,1951.45,40.1
223.260,5568,30.7,0,1951.89,39.9
223.300,5393,31.6,0,1952.33,39.4
223.340,5123,34.1,0,1952.78,40.2
223.380,5183,36.4,0,1953.22,40.2
223.420,5524,38.1,0,1953.66,39.7
223.460,5471,38.4,0,1954.11,39.8
223.500,5131,38.5,0,1954.55,40.3
223.540,5118,38.5,0,1955.00,40.1
223.580,5513,38.6,0,1955.44,39.4
223.620,5557,38.5,0,1955.87,39.2
223.660,5281,38.5,0,1956.31,39.8
223.700,5055,38.1,0,1956.76,40.2
223.740,5138,34.0,0,1957.19,39.2
223.780,5433,32.8,0,1957.62,38.5
223.820,5052,31.3,0,1958.05,38.7
223.860,4887,31.0,0,1958.48,38.7
223.900,5080,30.9,0,1958.89,37.4
223.940,5048,30.2,0,1959.30,37.0
223.980,4920,23.9,0,1959.72,37.1
224.020,4873,8.4,0,1960.13,37.3
224.060,4816,1.4,0,1960.53,36.3
224.100,4607,0.8,0,1960.93,35.7
224.140,4334,0.7,0,1961.32,35.4
224.180,4415,0.6,0,1961.71,35.4
224.220,4437,0.6,0,1962.09,34.4
224.260,4282,0.6,0,1962.45,33.2
224.300,4256,0.5,0,1962.81,32.1
224.340,4165,0.5,0,1963.16,31.8
224.380,4074,0.5,0,1963.51,31.3
224.420,3967,0.7,0,1963.83,29.7
224.460,3961,0.7,0,1964.15,28.4
224.500,3860,0.8,0,1964.45,27.7
224.540,3820,2.0,0,1964.76,27.4
224.580,3749,5.7,0,1965.06,27.3
224.620,3684,6.6,0,1965.35,26.4
224.660,3754,6.8,0,1965.64,25.7
224.700,3797,7.5,0,1965.92,25.5
224.740,3875,7.8,0,1966.20,25.4
224.780,4156,7.7,0,1966.48,25.4
224.820,4144,8.0,0,1966.77,25.5
224.860,4087,8.7,0,1967.04,25.1
224.900,4217,8.9,0,1967.31,24.3
224.940,4268,10.0,0,1967.57,23.8
224.980,4265,10.4,0,1967.83,23.2
225.020,4445,9.9,0,1968.08,22.6
225.060,4616,9.0,0,1968.33,22.5
225.100,4564,8.9,0,1968.57,21.8
225.140,4604,8.9,0,1968.79,20.6
225.180,4801,8.9,0,1969.01,19.5
225.220,4932,8.9,0,1969.22,19.1
225.260,5153,9.9,0,1969.43,18.8
225.300,5209,12.9,0,1969.64,18.6
225.340,5436,13.7,0,1969.84,18.4
225.380,5919,18.5,0,1970.04,18.4
225.420,6311,24.5,0,1970.24,18.2
225.460,6642,28.1,0,1970.44,17.7
225.500,6953,31.2,0,1970.63,17.1
225.540,7505,32.8,0,1970.81,16.8
225.580,8066,33.4,0,1971.00,16.6
225.620,8781,33.6,0,1971.18,16.3
225.660,9545,33.8,0,1971.36,16.1
225.700,10039,33.9,0,1971.53,15.9
225.740,10494,33.6,0,1971.71,15.9
225.780,10919,29.9,0,1971.88,15.7
225.820,11265,7.4,0,1972.05,15.3
225.860,11314,8.6,0,1972.22,14.8
225.900,10905,30.9,0,1972.37,14.4
225.940,10787,53.2,0,1972.53,13.9
225.980,11314,58.0,0,1972.68,13.5
226.020,11875,59.2,0,1972.82,13.3
226.060,12450,56.7,0,1972.97,13.1
226.100,12501,24.9,0,1973.11,12.8
226.140,12335,1.6,0,1973.25,12.4
226.180,11890,0.7,0,1973.38,11.7
226.220,11355,0.6,0,1973.50,11.3
226.260,10833,0.6,0,1973.62,10.9
226.300,10384,0.5,0,1973.74,10.4
226.340,9935,0.5,0,1973.85,10.1
226.380,9478,0.6,0,1973.96,10.0
226.420,9019,1.0,0,1974.06,9.6
226.460,8603,0.7,0,1974.16,9.2
226.500,8182,0.5,0,1974.26,8.9
226.540,7740,0.5,0,1974.35,8.5
226.580,7373,0.5,0,1974.45,8.4
226.620,7010,0.6,0,1974.53,7.8
226.660,6581,0.6,0,1974.61,7.6
226.700,6307,0.4,0,1974.69,7.3
226.740,5951,0.5,0,1974.77,6.8
226.780,5556,0.6,0,1974.84,6.5
226.820,4678,0.7,0,1974.91,6.2
226.860,3766,0.7,0,1974.98,6.1
226.900,3334,0.6,0,1975.05,6.1
226.940,3168,0.9,0,1975.11,6.1
226.980,2893,6.9,0,1975.18,6.0
227.020,2602,36.3,0,1975.24,5.9
227.060,2573,53.8,0,1975.31,5.7
227.100,3337,58.1,0,1975.37,5.7
227.140,3502,58.6,0,1975.43,5.2
227.180,3538,58.4,0,1975.48,5.1
227.220,3677,45.8,0,1975.54,5.1
227.260,3789,26.5,0,1975.60,5.1
227.300,4042,25.3,0,1975.65,5.1
227.340,4172,25.1,0,1975.68,4.5
227.380,4375,25.8,0,1975.68,0.1
227.420,4601,33.8,0,1975.68,0.0
227.460,4836,40.0,0,1975.68,0.0
227.500,5188,40.7,0,1975.68,0.0
227.540,5789,40.8,0,1975.68,0.0
227.580,6866,43.2,0,1975.68,0.0
227.620,7804,50.0,0,1975.68,0.0
227.660,8747,51.7,0,1975.68,0.0
227.700,8354,52.2,0,1975.68,0.0
227.740,7444,52.4,0,1975.68,0.1
227.780,7841,52.4,0,1975.69,0.1
227.820,8145,52.4,0,1975.69,0.1
227.860,8565,53.6,0,1975.69,0.5
227.900,9051,55.5,0,1975.71,1.1
227.940,9226,55.9,0,1975.73,1.9
227.980,9433,56.7,0,1975.76,2.1
228.020,9655,58.1,0,1975.80,4.0
228.060,9944,58.8,0,1975.86,4.7
228.100,10017,58.8,0,1975.92,5.6
228.140,10022,58.9,0,1976.00,6.7
228.180,10199,59.0,0,1976.08,7.3
228.220,10096,59.0,0,1976.17,8.2
228.260,9861,59.0,0,1976.28,9.1
228.300,10046,59.0,0,1976.39,10.2
228.340,9996,58.9,0,1976.52,11.2
228.380,9683,57.3,0,1976.66,12.5
228.420,9724,43.0,0,1976.82,13.7
228.460,9695,29.4,0,1976.98,14.6
228.500,9194,26.9,0,1977.16,15.6
228.540,8821,26.5,0,1977.34,16.4
228.580,8523,26.3,0,1977.54,17.3
228.620,7756,22.8,0,1977.74,17.9
228.660,7131,19.4,0,1977.94,18.3
228.700,6644,19.1,0,1978.15,18.8
228.740,5855,19.1,0,1978.37,19.1
228.780,5034,19.1,0,1978.58,19.1
228.820,4636,19.7,0,1978.79,19.3
228.860,4053,20.7,0,1979.01,19.2
228.900,3859,22.8,0,1979.22,19.3
228.940,3634,27.2,0,1979.43,18.9
228.980,3273,29.2,0,1979.63,18.4
229.020,2990,30.4,0,1979.83,18.2
229.060,2889,34.1,0,1980.03,17.8
229.100,2791,37.3,0,1980.23,17.5
229.140,2599,38.2,0,1980.42,17.3
229.180,2457,39.7,0,1980.60,16.7
229.220,2234,40.8,0,1980.78,16.4
229.260,2225,43.6,0,1980.95,15.7
229.300,2502,60.1,0,1981.11,14.8
229.340,2535,71.6,0,1981.27,14.0
229.380,2382,73.8,0,1981.42,13.7
229.420,2315,83.8,0,1981.56,13.1
229.460,2590,98.4,0,1981.70,12.5
229.500,2877,99.8,0,1981.83,12.0
229.540,2976,99.9,0,1981.96,11.6
229.580,2356,99.9,0,1982.09,11.7
229.620,2007,100.0,0,1982.23,12.3
229.660,2269,99.9,0,1982.37,12.5
229.700,2824,99.9,0,1982.50,12.3
229.740,2708,99.9,0,1982.65,12.9
229.780,2709,99.9,0,1982.80,13.7
229.820,2802,100.0,0,1982.97,14.7
229.860,2995,99.9,0,1983.14,15.3
229.900,3300,100.0,0,1983.32,15.8
229.940,3423,99.9,0,1983.50,16.4
229.980,3298,99.9,0,1983.69,17.2
230.020,3362,100.0,0,1983.89,17.7
230.060,3627,100.0,0,1984.10,18.5
230.100,4104,100.0,0,1984.32,19.4
230.140,4043,99.9,0,1984.54,20.0
230.180,3815,100.0,0,1984.78,21.0
230.220,4071,99.9,0,1985.01,21.3
230.260,4157,99.9,0,1985.26,21.8
230.300,4364,100.0,0,1985.50,21.9
230.340,4686,99.9,0,1985.76,22.7
230.380,4800,99.9,0,1986.01,23.1
230.420,4716,96.9,0,1986.28,23.5
230.460,4592,94.5,0,1986.54,24.0
230.500,4640,94.0,0,1986.82,24.5
230.540,4770,93.5,0,1987.09,24.6
230.580,4830,93.2,0,1987.37,25.0
230.620,4905,91.1,0,1987.65,25.0
230.660,4806,70.9,0,1987.92,24.9
230.700,4721,64.1,0,1988.20,24.7
230.740,4674,63.8,0,1988.47,24.5
230.780,4716,63.9,0,1988.74,24.7
230.820,4879,67.2,0,1989.03,25.5
230.860,5073,73.2,0,1989.32,26.2
230.900,5038,82.0,0,1989.62,26.8
230.940,5197,94.6,0,1989.93,27.4
230.980,5559,99.8,0,1990.24,28.0
231.020,5931,99.9,0,1990.57,28.9
231.060,6084,100.0,0,1990.90,30.2
231.100,6168,99.9,0,1991.25,30.9
231.140,6268,100.0,0,1991.60,31.0
231.180,6443,100.0,0,1991.95,31.3
231.220,6775,100.0,0,1992.30,31.9
231.260,6797,100.0,0,1992.67,32.7
231.300,6736,100.0,0,1993.03,33.0
231.340,6711,99.9,0,1993.41,33.5
231.380,6744,99.9,0,1993.79,34.2
231.420,6907,100.0,0,1994.17,34.3
231.460,6937,99.9,0,1994.56,34.6
231.500,7063,100.0,0,1994.95,35.1
231.540,7192,99.9,0,1995.35,36.0
231.580,7194,100.0,0,1995.76,36.5
231.620,7184,100.0,0,1996.16,36.5
231.660,7128,100.0,0,1996.57,36.4
231.700,7084,100.0,0,1996.98,36.7
231.740,7255,99.9,0,1997.40,37.5
231.780,7411,100.0,0,1997.82,38.3
231.820,7442,100.0,0,1998.25,38.5
231.860,7575,100.0,0,1998.69,39.4
231.900,7828,100.0,0,1999.15,40.5
231.940,8038,100.0,0,1999.60,40.9
231.980,8180,100.0,0,2000.07,41.8
232.020,8280,100.0,0,2000.55,42.9
232.060,8496,100.0,0,2001.04,44.2
232.100,8682,99.9,0,2001.54,44.5
232.140,8826,100.0,0,2002.05,45.4
232.180,8927,100.0,0,2002.57,46.6
232.220,9075,100.0,0,2003.09,47.1
232.260,9330,100.0,0,2003.63,48.0
232.300,9630,100.0,0,2004.18,49.1
232.340,9681,100.0,0,2004.73,49.8
232.380,9744,99.3,0,2005.30,50.9
232.420,9916,85.7,0,2005.88,52.3
232.460,10508,33.6,0,2006.46,52.0
232.500,11049,1.9,0,2007.04,52.3
232.540,11203,5.3,0,2007.62,51.8
232.580,11019,54.3,0,2008.18,51.3
232.620,11386,97.1,0,2008.75,51.4
232.660,11975,99.8,0,2009.32,51.0
232.700,11190,100.0,0,2009.89,50.7
232.740,10004,100.0,0,2010.47,52.1
232.780,8961,100.0,0,2011.07,53.6
232.820,8406,100.0,0,2011.68,54.2
232.860,8349,100.0,0,2012.29,55.2
232.900,8309,100.0,0,2012.91,56.0
232.940,8281,100.0,0,2013.54,56.2
232.980,8256,100.0,0,2014.18,57.3
233.020,8222,100.0,0,2014.81,57.0
233.060,8365,100.0,0,2015.44,57.1
233.100,8174,99.8,0,2016.09,57.9
233.140,8131,96.0,0,2016.73,57.4
233.180,7933,86.6,0,2017.38,58.1
233.220,7923,78.0,0,2018.03,58.9
233.260,8030,76.3,0,2018.68,58.5
233.300,8052,76.1,0,2019.35,60.2
233.340,8073,75.4,0,2020.02,60.0
233.380,8219,75.4,0,2020.70,61.1
233.420,8231,75.0,0,2021.39,61.9
233.460,8347,72.0,0,2022.08,61.8
233.500,8347,58.6,0,2022.77,62.6
233.540,8354,36.4,0,2023.46,62.1
233.580,8362,19.2,0,2024.17,63.0
233.620,8353,6.3,0,2024.86,62.6
233.660,8173,4.4,0,2025.56,62.5
233.700,7887,4.0,0,2026.25,62.7
233.740,7784,3.9,0,2026.92,60.8
233.780,7602,3.9,0,2027.60,61.1
233.820,7277,3.9,0,2028.26,59.6
233.860,7003,4.1,0,2028.92,59.7
233.900,7307,4.5,0,2029.57,58.5
233.940,7176,5.6,0,2030.19,56.5
233.980,6913,8.7,0,2030.82,56.6
234.020,6978,15.2,0,2031.44,55.9
234.060,7014,21.8,0,2032.04,54.7
234.100,7101,23.3,0,2032.65,54.5
234.140,7280,24.9,0,2033.24,53.8
234.180,7548,32.3,0,2033.83,53.0
234.220,7459,38.0,0,2034.43,53.8
234.260,7340,38.8,0,2035.02,53.6
234.300,7247,39.0,0,2035.63,54.1
234.340,7163,38.3,0,2036.23,54.3
234.380,7025,29.3,0,2036.83,53.8
234.420,7139,15.7,0,2037.43,53.9
234.460,7184,8.5,0,2038.02,54.0
234.500,6873,1.4,0,2038.62,53.7
234.540,6805,0.6,0,2039.22,53.7
234.580,6753,0.5,0,2039.80,53.2
234.620,6638,0.6,0,2040.37,51.8
234.660,6494,0.6,0,2040.95,51.5
234.700,6224,0.7,0,2041.50,50.5
234.740,6004,0.9,0,2042.04,48.8
234.780,5698,0.8,0,2042.58,48.5
234.820,5701,0.8,0,2043.10,47.4
234.860,5811,0.8,0,2043.61,45.8
234.900,5709,0.9,0,2044.10,45.0
234.940,5487,0.9,0,2044.59,44.5
234.980,5521,1.0,0,2045.06,42.6
235.020,5488,1.7,0,2045.52,41.7
235.060,5234,2.6,0,2045.98,41.4
235.100,5090,5.9,0,2046.43,41.0
235.140,5102,11.9,0,2046.87,39.5
235.180,5173,16.2,0,2047.30,39.0
235.220,5120,17.4,0,2047.74,39.0
235.260,5323,17.6,0,2048.17,38.8
235.300,5684,17.7,0,2048.59,38.3
235.340,5927,17.6,0,2049.02,38.3
235.380,5260,12.7,0,2049.46,39.6
235.420,4548,1.8,0,2049.90,39.4
235.460,4389,0.8,0,2050.33,38.7
235.500,4442,0.8,0,2050.76,39.0
235.540,4788,0.8,0,2051.19,38.2
235.580,5051,0.8,0,2051.59,36.9
235.620,4902,0.8,0,2052.00,36.2
235.660,4668,0.9,0,2052.40,36.5
235.700,4440,0.9,0,2052.80,35.9
235.740,4457,1.0,0,2053.19,35.4
235.780,4317,1.2,0,2053.59,35.6
235.820,4037,1.3,0,2053.98,35.8
235.860,3580,2.1,0,2054.38,35.3
235.900,3323,3.9,0,2054.76,35.0
235.940,3143,10.8,0,2055.15,34.9
235.980,3344,15.0,0,2055.54,34.9
236.020,4058,19.0,0,2055.91,34.0
236.060,4431,20.7,0,2056.28,32.8
236.100,4623,22.7,0,2056.63,32.2
236.140,4260,24.7,0,2056.99,32.3
236.180,4059,26.5,0,2057.35,32.4
236.220,4228,38.7,0,2057.69,31.1
236.260,4425,60.1,0,2058.03,30.5
236.300,4487,75.8,0,2058.37,30.3
236.340,4325,78.8,0,2058.71,30.9
236.380,4187,79.4,0,2059.06,31.2
236.420,4109,79.7,0,2059.40,30.7
236.460,4152,79.8,0,2059.74,30.7
236.500,4227,75.0,0,2060.08,30.6
236.540,4302,50.4,0,2060.42,30.8
236.580,4235,40.6,0,2060.76,30.6
236.620,4230,49.1,0,2061.09,29.6
236.660,4376,58.4,0,2061.41,29.4
236.700,4507,69.5,0,2061.74,29.4
236.740,4585,77.0,0,2062.07,29.5
236.780,4346,77.9,0,2062.40,29.9
236.820,4235,81.4,0,2062.73,29.7
236.860,4230,90.5,0,2063.06,29.5
236.900,4309,98.2,0,2063.39,29.6
236.940,4404,99.8,0,2063.72,30.3
236.980,4226,99.9,0,2064.07,30.8
237.020,4150,100.0,0,2064.41,30.6
237.060,4256,99.9,0,2064.74,30.1
237.100,4369,100.0,0,2065.08,30.5
237.140,4335,100.0,0,2065.43,31.2
237.180,4310,100.0,0,2065.78,31.7
237.220,4343,99.9,0,2066.13,31.4
237.260,4420,99.9,0,2066.48,31.2
237.300,4468,99.9,0,2066.83,31.4
237.340,4623,100.0,0,2067.18,31.8
237.380,4626,100.0,0,2067.54,32.1
237.420,4419,99.9,0,2067.90,32.2
237.460,4370,100.0,0,2068.26,32.1
237.500,4378,100.0,0,2068.62,32.2
237.540,4540,99.9,0,2068.98,32.6
237.580,4768,100.0,0,2069.34,32.5
237.620,4427,100.0,0,2069.69,32.2
237.660,4069,100.0,0,2070.05,31.9
237.700,4214,100.0,0,2070.39,31.2
237.740,4085,100.0,0,2070.74,31.2
237.780,4203,100.0,0,2071.09,31.5
237.820,4211,99.9,0,2071.44,31.4
237.860,4204,99.9,0,2071.80,31.9
237.900,4198,100.0,0,2072.16,32.5
237.940,4284,99.9,0,2072.52,32.7
237.980,4327,99.9,0,2072.88,32.3
238.020,4313,99.9,0,2073.24,32.1
238.060,4306,99.9,0,2073.60,32.7
238.100,4378,99.9,0,2073.97,32.8
238.140,4502,100.0,0,2074.33,33.0
238.180,4435,99.9,0,2074.70,33.3
238.220,4463,100.0,0,2075.08,33.7
238.260,4609,99.9,0,2075.46,34.2
238.300,4602,100.0,0,2075.85,34.8
238.340,4667,99.9,0,2076.23,34.6
238.380,4768,100.0,0,2076.62,34.9
238.420,4728,100.0,0,2077.02,35.7
238.460,4769,99.9,0,2077.42,36.3
238.500,4954,100.0,0,2077.82,36.2
238.540,4967,99.9,0,2078.23,36.3
238.580,4881,99.8,0,2078.64,36.5
238.620,5063,99.9,0,2079.05,37.4
238.660,5317,99.9,0,2079.48,38.2
238.700,5514,100.0,0,2079.91,38.5
238.740,5276,100.0,0,2080.34,38.9
238.780,5222,100.0,0,2080.78,39.4
238.820,5381,100.0,0,2081.22,39.5
238.860,5427,100.0,0,2081.67,39.9
238.900,5358,99.9,0,2082.13,41.0
238.940,5492,99.9,0,2082.59,41.3
238.980,5553,99.9,0,2083.04,41.4
239.020,5660,99.9,0,2083.51,41.5
239.060,5647,100.0,0,2083.98,42.6
239.100,5752,100.0,0,2084.46,43.1
239.140,5843,100.0,0,2084.94,43.0
239.180,5969,99.9,0,2085.43,43.7
239.220,6165,97.5,0,2085.93,44.8
239.260,6001,73.0,0,2086.44,45.3
239.300,6143,65.4,0,2086.95,46.1
239.340,6358,66.9,0,2087.47,46.7
239.380,6458,69.0,0,2088.00,47.3
239.420,6353,69.5,0,2088.53,47.7
239.460,6431,70.3,0,2089.08,48.8
239.500,6579,70.5,0,2089.62,49.4
239.540,6635,61.0,0,2090.17,49.4
239.580,6668,52.3,0,2090.74,50.4
239.620,6773,36.1,0,2091.30,51.0
239.660,6737,22.1,0,2091.87,50.9
239.700,6764,20.7,0,2092.45,51.9
239.740,6876,20.5,0,2093.02,51.9
239.780,6899,20.0,0,2093.60,51.7
239.820,6859,18.6,0,2094.19,52.5
239.860,6876,11.7,0,2094.76,52.3
239.900,6814,4.9,0,2095.35,52.3
239.940,6635,1.1,0,2095.93,52.3
239.980,6474,0.8,0,2096.49,51.4
240.020,6295,0.8,0,2097.06,50.8
240.060,6049,0.7,0,2097.62,50.6
240.100,5936,0.6,0,2098.16,49.2
240.140,6187,0.6,0,2098.69,47.8
240.180,6094,0.6,0,2099.21,46.8
240.220,5830,0.6,0,2099.71,45.8
240.260,5501,0.5,0,2100.20,44.4
240.300,5223,0.5,0,2100.68,43.3
240.340,4929,0.5,0,2101.15,42.6
240.380,4643,0.7,0,2101.60,40.9
240.420,4354,0.9,0,2102.04,39.9
240.460,4137,0.9,0,2102.47,39.1
240.500,3908,0.9,0,2102.89,37.9
240.540,3665,1.1,0,2103.29,36.5
240.580,3514,1.2,0,2103.69,35.7
240.620,3362,1.2,0,2104.07,34.5
240.660,3234,1.2,0,2104.44,33.6
240.700,3130,1.6,0,2104.79,32.1
240.740,2999,2.4,0,2105.13,30.8
240.780,2788,2.4,0,2105.46,30.3
240.820,2739,2.6,0,2105.79,29.2
240.860,2842,2.5,0,2106.09,28.2
240.900,3149,2.6,0,2106.39,26.9
240.940,3647,2.8,0,2106.67,25.8
240.980,3786,3.0,0,2106.95,24.9
241.020,3763,3.0,0,2107.21,23.9
241.060,3931,3.1,0,2107.46,23.2
241.100,4001,3.1,0,2107.71,22.4
241.140,3959,3.3,0,2107.95,21.5
241.180,3962,3.3,0,2108.17,20.4
241.220,3949,3.3,0,2108.39,19.6
241.260,3965,3.3,0,2108.60,19.4
241.300,3860,3.4,0,2108.82,19.5
241.340,3861,3.4,0,2109.03,19.1
241.380,3892,3.4,0,2109.24,18.9
241.420,3764,3.4,0,2109.45,18.8
241.460,3827,3.4,0,2109.65,18.5
241.500,3921,3.5,0,2109.85,18.0
241.540,3811,3.4,0,2110.05,17.5
241.580,3893,3.4,0,2110.24,17.3
241.620,3802,3.4,0,2110.43,17.3
241.660,3704,3.4,0,2110.62,17.0
241.700,3818,3.4,0,2110.80,16.3
241.740,3704,3.4,0,2110.97,15.8
241.780,3673,3.4,0,2111.14,15.3
241.820,3738,3.4,0,2111.30,14.6
241.860,3670,3.4,0,2111.45,14.0
241.900,3688,3.4,0,2111.60,13.6
241.940,3705,3.5,0,2111.75,13.2
241.980,3686,3.4,0,2111.89,12.5
242.020,3672,3.5,0,2112.02,12.3
242.060,3680,3.5,0,2112.15,11.4
242.100,3610,3.5,0,2112.27,10.8
242.140,3727,3.5,0,2112.38,10.5
242.180,3798,3.5,0,2112.50,10.2
242.220,3951,3.6,0,2112.61,10.0
242.260,3930,3.6,0,2112.72,9.9
242.300,3917,3.6,0,2112.82,9.6
242.340,3970,3.7,0,2112.93,9.6
242.380,3910,3.8,0,2113.03,9.4
242.420,3897,4.0,0,2113.14,9.2
242.460,3948,4.1,0,2113.24,9.1
242.500,3822,4.4,0,2113.34,9.0
242.540,3814,4.6,0,2113.43,8.9
242.580,3850,5.0,0,2113.53,8.8
242.620,3774,5.4,0,2113.63,8.8
242.660,3964,5.5,0,2113.73,8.7
242.700,3966,5.7,0,2113.82,8.7
242.740,3942,6.2,0,2113.92,8.5
242.780,4049,6.8,0,2114.01,8.3
242.820,4036,8.0,0,2114.10,8.2
242.860,4071,9.6,0,2114.19,8.0
242.900,4246,10.7,0,2114.28,8.0
242.940,4392,11.3,0,2114.36,7.9
242.980,4493,11.5,0,2114.45,7.7
243.020,4684,11.6,0,2114.53,7.6
